x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,yaw,pitch,roll,img
110.261475,111.818275,114.9317,119.03004,129.2158,148.58197,172.57626,198.07442,219.99368,231.41945,228.63834,222.6301,218.56357,217.23167,218.40533,220.7612,221.70035,175.36203,191.04065,205.58615,217.33455,226.0828,255.50888,260.40515,263.73145,264.9124,261.4099,241.53629,247.98784,255.02376,256.16528,229.85532,237.10529,243.89642,247.1578,247.68239,190.84659,202.46602,209.42715,213.08975,209.0542,200.27202,241.6385,250.4948,257.64975,255.59164,255.05464,249.42236,208.12656,225.44513,239.15567,243.80667,247.69159,249.65698,245.58174,245.81554,243.54663,238.34038,231.79393,223.13318,211.07608,233.8548,240.28749,244.20493,244.99403,242.48535,237.9415,231.79437,229.2627,251.15215,270.53833,288.3852,307.97748,325.176,336.61365,345.39276,346.6679,336.58435,322.3187,306.09738,285.3681,263.59073,244.15784,223.39499,200.98242,218.17046,212.41907,210.91968,211.84122,213.6323,205.32446,200.67911,196.56729,194.48022,196.63669,231.98343,248.07286,263.86496,275.53265,282.15894,283.1795,283.0623,279.14432,275.64774,233.2717,228.79759,227.23357,231.13884,235.88103,237.02448,224.12918,217.74284,215.95773,217.27567,223.33432,225.65594,306.00827,302.09207,297.5147,297.2193,294.33304,292.85355,291.12427,301.6961,308.07428,311.19272,312.63348,310.78455,305.23254,302.91,301.39334,299.02417,291.1247,301.1749,303.94653,304.81085,-46.59252,-20.780966,4.9002247,image01739
252.08498,254.5542,257.6741,259.26895,257.90176,252.8001,243.53403,236.14047,240.30449,255.70503,278.80698,302.85312,320.7666,330.28552,332.90445,333.4507,332.6109,201.52563,193.78484,191.9531,193.15744,196.30225,215.9392,222.50528,231.86876,245.27792,262.77032,207.93619,201.94873,195.47751,195.03537,209.53189,207.87439,209.84836,215.47227,222.20996,205.68887,200.53366,205.62102,213.31372,207.69043,204.7227,234.39067,235.65353,240.0075,252.54787,244.27397,237.00476,214.91194,207.56628,206.13663,208.6984,212.47318,225.74542,241.4024,229.057,221.37811,215.9965,212.20215,212.00194,215.49324,210.72543,212.3421,219.17035,240.02191,218.57434,214.02435,211.89684,214.7826,235.47061,254.03453,271.87964,291.26288,309.8095,322.81366,335.18747,342.55676,340.2907,331.6351,319.8796,302.1258,282.69733,265.21387,247.08562,226.55809,211.1213,209.80237,210.13237,211.6242,214.14566,219.88878,217.92422,217.55899,218.57115,220.7968,236.76335,251.96126,266.5474,277.64685,280.0321,282.19418,284.5833,284.2987,283.40347,227.85098,225.44063,225.83188,231.37277,234.13853,233.3393,234.55685,230.96133,232.17142,235.31998,239.55746,238.47495,301.2403,297.58698,294.7292,296.77042,296.0507,301.42584,306.12537,311.36603,314.92792,315.19843,313.55356,308.46854,300.90573,300.92712,301.78375,302.782,305.41028,306.26874,306.05774,304.24518,57.38591,-24.917997,-16.804537,image01691
241.22116,244.54196,251.16754,255.19331,254.44452,248.4412,238.54608,233.74553,249.4397,279.47617,314.94534,349.55368,376.92896,389.69577,394.57867,396.4557,396.74298,172.91348,164.89224,165.41685,170.20709,177.9157,217.66463,230.17868,247.66528,270.34186,296.18045,199.52515,191.06169,181.80644,181.40967,198.63924,198.58577,203.99535,213.2808,224.0403,183.01016,178.68222,188.26575,201.57257,191.25246,183.93752,242.57928,247.6864,258.07605,276.21713,262.12756,248.86313,204.41727,197.37857,200.21933,205.52742,212.01653,230.86066,254.51697,236.2518,224.18854,214.40627,206.82843,203.20647,205.5228,207.04596,212.09926,221.76419,251.98305,222.0136,213.6825,207.3328,192.57489,225.67563,255.14854,283.23477,316.0744,345.42828,366.2262,384.24332,392.66187,383.17575,365.37207,344.31464,315.1319,282.3966,253.92368,223.68384,189.86105,176.16312,169.52704,168.43451,171.93307,177.21884,174.90445,169.05151,165.34631,166.39374,173.4935,210.12515,233.68883,257.34393,275.24475,283.52673,286.36194,288.84286,286.09607,283.17828,202.7167,198.39246,198.7082,205.6729,209.97325,209.9411,203.93767,196.38995,196.14215,200.86707,207.53625,208.09534,322.17035,314.86987,309.49243,311.5738,309.32364,314.53268,321.79773,331.91553,338.0368,339.0276,337.82507,331.8504,321.56485,319.55728,319.50912,319.43225,321.25925,323.61285,324.33344,323.63562,49.053085,-16.078554,-12.83572,image01720
116.81165,117.46056,118.037544,121.36318,130.27042,150.38202,173.74237,195.86282,207.1814,201.72017,183.09567,164.4208,149.32506,142.86984,141.05511,141.76596,142.1106,195.95865,209.86627,221.54306,229.73721,234.24335,240.99344,239.26218,233.85352,225.07294,213.4031,235.40912,244.66064,254.45367,255.46387,225.59296,231.24063,233.94385,232.71442,227.97963,203.80566,214.78885,216.31287,213.89331,215.19926,211.40808,220.60481,225.20059,226.7573,218.19855,223.6135,224.40643,206.83572,221.97714,230.8341,231.45044,231.37851,223.33202,209.12373,220.61423,226.5922,227.65976,225.84096,219.548,207.50485,223.32846,226.40128,224.47668,208.80441,222.61957,223.95152,222.92528,214.21887,237.64616,259.2953,280.4827,306.14752,328.89868,346.10553,362.51273,374.19827,372.39215,363.49188,352.8166,336.22263,314.2229,294.3274,273.8097,250.74605,192.327,185.1257,186.71564,192.65402,199.35631,203.73196,204.35146,205.6977,210.24954,221.66556,232.10666,248.79465,263.8183,276.61423,283.8269,285.82227,288.12567,288.36127,289.0371,217.68861,213.43842,215.73239,224.80278,226.08923,223.36618,235.09116,231.65617,233.90605,239.80515,242.11868,239.67737,307.84497,303.5056,302.2518,305.1838,304.56662,310.18762,317.50348,324.97913,328.3496,327.38287,324.82535,318.1174,308.13272,308.6303,310.1024,311.37146,317.19443,319.46954,318.7048,316.25262,-79.38577,-25.021917,36.79825,image01749
108.5327,111.27008,114.862366,121.45074,134.48473,157.37914,184.76422,209.23177,228.12178,232.7503,224.45705,211.83858,201.6992,196.08037,194.50745,195.22958,194.64783,175.78392,190.57996,204.52313,216.05475,224.16135,247.31165,250.48819,252.35907,251.56247,244.5051,239.81328,248.33566,256.74503,258.7256,230.71869,237.90903,244.0503,246.10715,244.67337,191.59311,202.9924,208.47556,211.10103,208.84804,201.12349,232.89749,240.56793,245.51268,241.90138,243.22067,239.72745,214.40302,231.16899,242.57767,246.36885,248.52109,248.59665,241.18906,244.73082,244.74286,241.16403,235.5807,227.77031,216.51234,237.09358,243.34747,245.2344,240.6489,242.0882,239.14172,235.01602,235.03824,257.3022,277.73553,296.1615,316.45584,332.457,342.55588,351.68918,356.5561,349.22485,339.59583,329.8796,314.45233,295.50833,276.68732,256.17505,233.69878,208.943,201.45618,199.76552,201.7873,204.60712,210.06671,207.90488,207.44226,209.09343,212.93906,227.3894,241.4128,255.46083,267.2226,276.90204,277.86154,278.68573,277.66284,276.8455,226.9454,220.90367,220.39238,227.26529,230.4795,230.89111,228.55713,224.3502,224.64015,227.5991,231.40913,230.8668,306.21634,298.37488,292.4759,293.5263,292.2431,297.11667,304.7135,312.4653,316.61823,317.17288,316.48944,313.0659,305.79465,301.40295,300.14987,300.4842,304.8039,308.2838,308.68988,308.331,-58.00415,-2.1869066,1.2608579,image01733
104.21125,106.902016,113.27931,120.409256,132.01598,150.04382,170.54868,193.47887,228.22775,261.41275,280.61047,297.59772,313.22717,325.1383,330.28946,335.06537,336.95572,131.85892,144.34625,160.624,177.65823,192.94241,260.3836,275.53055,291.5118,307.52866,318.4669,227.9361,228.95049,229.86156,229.7371,207.10439,215.89626,228.12366,239.08203,246.29669,152.3154,162.43242,178.55977,192.73264,179.44867,163.13004,258.02448,273.42667,290.4483,299.61603,289.94,272.8,184.75815,197.62964,216.94424,227.71573,238.0287,254.50117,266.29025,255.36028,243.24,227.9858,212.9235,199.10632,189.10506,213.81758,226.94116,238.99031,263.83536,240.84967,227.45932,213.95262,169.92981,201.46075,230.48276,257.7868,288.88492,320.02103,345.21445,365.8557,372.5683,363.02246,341.7674,316.64,285.1729,254.24695,227.12787,198.475,166.92075,175.93188,174.71573,179.08618,185.32452,190.65833,188.20306,183.03436,176.85648,171.95148,173.02417,221.454,245.2459,269.57904,286.25732,286.15515,290.25378,293.54315,290.93317,287.3897,204.95013,199.60213,198.80087,209.20164,217.29758,216.24826,209.38586,198.48972,198.5037,204.25131,216.31161,215.83641,324.24448,319.0085,314.4115,316.89044,314.6947,319.2294,322.42236,334.16003,341.7708,343.22025,341.58896,335.2149,323.53488,322.96747,323.11465,323.31183,322.20013,328.4214,329.44574,327.88434,-2.357825,-25.337786,-0.013349001,image01745
83.05978,86.1727,90.903046,98.33282,111.479324,132.85693,157.99121,184.7867,212.94969,231.09407,236.37212,238.33029,240.62593,243.72992,246.76352,251.11719,253.21411,149.96588,170.63452,189.22154,204.1872,216.32135,256.63635,265.20007,273.1834,279.16376,279.88373,242.16623,249.05505,256.818,257.9993,224.85794,234.15427,243.20966,250.3294,251.99896,167.00146,181.55463,192.17395,200.41629,192.9267,179.21385,245.06493,252.14105,267.0177,271.90567,265.41486,255.51517,193.6478,218.72768,235.58212,240.92023,246.29794,252.08302,249.73688,245.371,240.95032,232.69771,222.12233,210.4665,196.78249,228.58359,237.7609,243.07762,248.6253,239.02124,232.3499,222.661,218.07843,245.33195,270.1202,294.0625,321.2595,344.22467,359.60568,372.94778,379.61646,373.11218,359.0714,343.6776,321.34473,294.844,271.5713,246.75015,219.2751,194.65967,189.28146,187.98691,189.3706,192.19894,193.11267,187.58386,183.074,182.87653,190.43616,212.2528,229.16867,247.63971,263.1397,280.06537,280.77414,281.3712,279.60184,277.39185,213.95026,206.22414,205.4384,212.5262,217.49362,219.8844,211.73322,199.99118,201.0482,212.07579,215.55667,215.07584,314.99106,307.94318,304.25693,306.74713,303.36304,305.08987,310.30518,326.18802,335.17944,337.07242,335.56372,327.33267,314.131,314.2001,313.9758,312.92776,309.61066,322.32413,324.38034,322.18915,-32.936535,-1.5652744,1.1681432,image01670
81.01381,88.57248,96.48797,107.34637,126.737976,159.3425,195.19452,228.04701,252.07501,254.62605,237.79887,217.14029,197.91856,185.07907,178.33649,175.58185,170.5317,166.9286,186.18127,203.08578,216.36694,225.68797,250.67606,252.88434,252.76952,249.42413,238.52885,246.77802,261.6567,275.82172,280.84406,245.33171,254.44708,261.38232,262.42377,259.1609,187.16626,201.27156,207.64337,210.77301,209.11977,199.90993,232.2293,240.36603,245.70917,239.79698,243.72176,240.6085,224.9133,244.84392,259.3206,264.18018,266.4809,265.25742,254.50873,263.6864,265.81482,262.11072,255.45792,244.03186,227.74762,252.86162,259.59058,261.74152,254.2934,260.22632,256.708,251.49522,235.50208,263.99188,290.40125,313.0329,337.2592,354.1698,362.47412,369.39963,376.13593,371.59863,366.52142,359.9872,344.60938,321.4425,299.08435,273.2921,245.08052,192.19958,181.99283,178.25055,179.7662,183.11505,190.26672,187.95636,187.92126,192.7381,202.1983,210.22787,227.10461,243.8633,258.42368,275.4651,275.68768,276.85727,276.68686,277.21027,212.48604,201.97218,202.65993,214.04979,217.45511,217.53769,217.7845,210.20912,210.88602,219.47485,222.71564,221.05435,309.04642,297.27777,291.57483,293.33536,293.05707,302.68317,317.78268,324.4686,327.01727,326.00806,323.73526,318.62885,308.1597,302.15326,302.8746,304.88412,317.1425,315.33026,314.03677,312.34302,-63.643524,19.127071,-14.7820015,image01700
103.82907,108.122,114.3694,121.94633,135.41887,158.18103,186.30568,214.31035,238.79391,249.74548,247.52666,241.42154,237.28145,235.23349,234.608,235.01381,233.5395,166.8814,183.48282,199.04387,212.055,222.193,254.12311,260.3631,265.77075,269.50464,267.39902,241.50009,249.4657,257.7669,260.51428,232.16617,240.51996,248.52716,252.63239,252.77942,184.22867,196.15132,204.35666,209.96193,205.22867,195.01254,243.35875,252.79295,261.30142,261.00067,259.6659,252.50587,209.81085,228.27977,244.13193,249.80133,253.71663,256.62378,252.50558,253.96213,252.96771,247.15196,238.23462,226.78659,212.40878,238.92815,247.58817,251.57951,251.59647,250.30386,245.63057,238.06552,242.94925,266.55374,288.4878,307.83673,328.17087,343.73145,352.1664,359.48843,361.9997,354.95343,344.6491,335.01013,319.51877,300.3705,280.83344,259.0697,235.48126,213.6871,206.0556,203.19719,204.25075,207.36888,206.9478,204.05202,203.31308,205.44328,210.67334,226.2329,240.50078,254.99457,267.39978,280.2367,280.62698,280.64267,278.55835,277.15567,228.70876,222.3709,221.87465,228.11092,231.27373,232.14485,226.73529,219.87518,219.87364,224.69705,227.91779,228.59767,310.03915,301.87384,295.99744,297.0567,295.09094,298.7088,304.64288,315.22394,319.175,320.16684,319.8577,317.2409,309.34796,304.0373,302.9344,302.77603,305.1109,312.91492,313.92188,313.01428,-41.02958,1.4857352,-3.673605,image01781
327.27182,327.3505,327.99435,324.08124,311.55304,289.34842,263.0365,239.5322,230.75836,241.44778,266.76498,292.726,314.4283,326.96173,330.99548,329.83575,328.94034,241.28192,225.2552,216.38536,212.04657,210.25333,211.04784,213.48082,219.10272,228.70937,244.44305,211.88695,204.09532,193.67076,191.69815,218.0334,213.13528,211.0649,213.93898,219.5306,234.82022,224.51187,224.61679,228.82988,225.59328,227.76752,229.23987,225.41333,225.23044,236.56905,229.48921,226.48639,227.7714,216.02727,210.48439,210.21806,211.42569,218.32011,230.6755,219.68407,214.28679,212.41663,213.19225,217.46849,227.20834,216.67477,215.19489,217.64348,230.39774,218.46045,217.16649,216.78355,249.64156,274.08832,296.2443,316.7732,339.48877,356.90332,366.748,374.27374,376.0522,365.2203,351.94208,337.633,316.90942,292.44244,269.43793,245.2825,219.12012,226.87988,221.01367,215.7202,212.98254,212.55032,201.42047,197.97363,196.28583,197.12277,201.24393,232.74791,248.2181,262.18457,274.71118,287.13016,286.7864,286.15582,283.24866,281.75833,239.04587,233.00368,230.80234,235.52283,240.11064,241.72363,228.04576,219.46986,217.68275,222.61261,229.17134,230.06215,320.70868,311.39905,304.40802,304.8158,302.22992,305.0389,311.9652,318.7016,322.11798,323.52478,324.63675,323.88495,320.03638,312.84692,311.04904,310.14792,311.95935,314.15503,315.30594,316.61115,85.514725,-70.10292,-79.05687,image01767
85.623505,91.74052,97.893555,106.966156,122.388405,148.24881,178.68173,210.45114,233.42564,241.7071,233.50748,222.43768,212.39014,206.14243,204.03688,203.82773,201.25833,161.04617,178.6759,194.39435,206.91269,216.67024,246.75175,251.19742,254.60373,255.68561,250.1625,238.14584,248.76154,259.3905,262.57144,229.60577,238.647,246.01056,248.65396,247.25238,180.08159,193.12375,200.60445,205.0187,201.6961,191.69559,237.15366,246.49571,252.47195,248.72778,250.4012,245.78935,218.68466,233.3074,243.91849,248.49274,251.03946,253.46252,245.77283,248.69781,246.5358,242.77428,237.94728,232.01892,223.37357,238.19781,242.94571,244.06125,245.3729,243.32591,240.2984,238.32855,247.9712,273.39868,296.12964,316.60202,337.82568,354.26334,363.33392,370.8251,371.36243,358.08334,343.58337,330.11884,310.05215,287.12592,264.59515,240.14359,213.22014,218.34763,208.47685,203.67387,200.934,200.95526,190.77695,189.04315,189.13101,190.14871,194.29971,224.60579,239.88777,256.17285,269.93805,283.7343,284.25494,285.6963,283.28156,281.90033,234.40953,227.41748,224.89969,228.9442,233.99556,237.29941,220.66245,214.607,213.02338,215.07797,221.37679,221.78748,327.10028,316.60596,308.1442,309.24442,307.55154,314.2119,322.96973,329.29987,332.04175,333.1663,333.404,332.96198,326.38678,319.46848,318.7052,318.9792,323.9838,325.05804,325.5946,325.68704,-52.655777,-5.7872343,-5.6997237,image01785
126.59536,121.37779,117.22683,116.44429,120.52723,134.31142,155.78261,179.80719,200.82317,212.84177,213.43726,210.79274,212.7192,218.79295,226.8276,236.26724,244.91785,191.71503,208.85622,224.09398,235.34084,243.30853,271.29547,278.71265,284.53592,287.54254,284.2406,256.8308,258.6149,261.38336,259.21405,227.28783,235.13408,242.77014,248.17442,249.1207,202.26982,215.03813,222.72725,225.90694,220.36285,210.26935,257.11768,267.57346,274.19943,273.4262,270.99365,264.607,190.87534,212.63466,233.29817,239.55516,245.81114,248.64175,240.49225,238.23656,233.35635,226.44115,218.1029,206.4674,192.88474,223.58023,233.95335,240.06743,240.10591,235.43237,229.76138,221.30956,202.99089,221.70619,239.62387,257.52036,276.65332,293.31555,305.02167,317.43604,333.55713,346.45496,354.8277,358.40506,354.7018,343.65558,331.7721,317.4893,300.24805,184.94815,183.83453,186.94427,193.29517,200.19302,228.61165,230.77194,236.28564,246.50447,258.11194,230.73248,240.41205,249.12402,257.60168,260.53122,264.02884,269.63736,273.2505,276.5652,205.83266,205.24371,211.19115,221.24852,217.8562,212.75714,246.93272,247.67152,253.76419,262.65283,259.6277,253.23834,275.69916,271.11542,273.26477,278.67474,281.36835,293.77927,310.00598,310.95456,309.125,304.03375,296.88986,287.86737,276.68185,279.33954,284.75702,290.08026,308.43762,302.19342,297.51636,291.33517,-38.669827,12.354146,27.726103,image01780
306.32538,306.36172,306.92737,305.936,300.52145,288.48975,271.76926,258.55756,253.7537,260.60452,274.28226,291.4953,304.55875,310.06012,311.52567,311.17722,310.6635,236.21808,223.74246,215.01176,210.13422,208.05502,209.20761,212.00334,218.02774,227.37344,239.8045,206.74998,198.55292,189.81372,187.88905,212.61908,207.76703,205.06432,208.66531,214.20116,229.44508,220.20145,220.48816,224.2975,221.55795,223.49747,225.71155,222.5859,221.64737,230.90817,224.2457,223.05484,232.5416,215.7331,206.30722,205.65646,206.76389,216.43332,233.10336,227.07648,222.59833,221.0737,221.5685,226.22284,232.4574,213.3111,210.5484,213.34302,232.47021,221.692,219.79753,221.76532,234.7124,256.10873,275.58197,294.42752,316.51157,335.4922,349.8972,363.65747,370.2194,361.99234,347.5385,332.3673,313.05267,290.98645,272.3791,252.40987,230.54684,216.28104,209.64526,207.78113,208.98734,211.32039,209.91187,206.08908,203.54172,204.48665,211.6827,232.69669,246.32521,259.38855,270.09418,277.77615,279.05518,280.02316,277.38123,274.92206,231.77393,227.23022,226.46391,231.52899,234.32433,234.8074,229.90863,223.12637,223.74863,228.3404,230.27187,231.77621,310.33292,298.73462,291.9694,292.75766,290.53827,293.35214,304.72458,322.18118,331.84634,334.85516,333.57275,326.0066,309.90192,300.9466,299.64246,298.33942,304.17566,319.9938,322.59564,321.39734,83.69027,-72.239586,-73.57356,image01791
252.26257,256.26025,262.42694,267.71667,271.97778,272.08475,266.03833,260.56738,268.64853,291.56763,321.01138,346.62885,362.40695,368.4841,367.63483,367.89236,366.10492,190.49602,180.24292,177.41339,178.42264,181.93988,211.00388,220.72537,235.61252,254.90065,276.00732,199.43703,192.7711,186.64381,186.05316,207.09088,204.43198,208.03372,216.12723,225.99393,197.16417,189.93022,197.8669,208.2555,201.02733,196.27303,237.1684,238.60182,243.39337,261.17215,248.89574,240.73076,220.76892,208.44923,205.68222,210.14172,214.12285,233.39587,257.7281,241.4322,232.42403,226.63983,220.69173,219.3963,221.84148,213.90096,216.01791,225.41547,254.42424,227.13799,220.34842,217.96463,210.70297,237.89247,262.55997,285.83047,311.5523,335.12512,353.9183,370.40845,376.3965,366.82678,347.2152,325.9322,300.11356,273.0136,249.1836,223.35928,195.54544,197.26622,190.85916,188.30731,186.67892,186.7475,186.84662,179.43561,174.3045,172.4224,179.98444,221.71477,241.95416,261.73315,277.12247,283.33783,286.23373,288.51642,286.37622,282.67416,217.7863,210.06163,208.6081,217.19066,222.76727,223.4956,212.40633,201.85721,201.94221,208.22858,213.62209,215.34392,316.94006,310.75647,307.20203,309.22498,307.0127,311.92593,318.76447,328.46616,338.3471,341.0033,339.01822,327.4453,315.51453,315.03748,315.5155,315.05103,318.04376,328.48572,331.4526,327.4428,52.984985,-20.510807,-21.191042,image01764
141.87943,148.33014,157.24956,166.40123,176.71637,189.24341,201.53586,218.80435,244.5712,270.49585,290.37344,305.0099,315.63818,321.0243,323.7997,325.82855,325.219,147.37086,154.99493,166.88997,179.2973,190.9866,241.30759,252.3489,265.42303,280.55188,293.9169,221.29585,222.975,224.22102,225.90126,212.87581,219.60551,229.45894,239.2832,246.58765,166.3323,172.40372,184.54785,197.50557,187.22717,174.85455,247.46002,257.32767,269.6372,280.8966,272.0783,258.5198,201.171,209.76059,223.08226,231.35136,239.73325,257.28458,271.2198,258.67197,246.95532,234.9835,223.30885,212.51903,204.14658,222.50697,232.73117,243.94112,269.1067,244.09402,233.09666,222.59572,233.70537,257.29193,278.65616,297.703,317.46072,333.55182,344.16946,352.136,353.55066,343.72513,330.30142,315.1345,294.83844,272.8883,252.52826,230.17314,205.84328,210.87816,202.66263,199.36792,199.86269,201.7214,196.68806,189.6235,184.36624,183.21008,188.02225,225.95581,242.37254,258.2713,271.48456,281.36536,282.8692,284.0299,280.6562,277.14578,227.76422,221.42276,220.14676,226.14227,230.89792,232.556,219.40303,209.99625,207.74171,211.41582,218.35841,220.46733,313.03006,307.23602,301.5464,301.79382,299.22357,301.14664,303.46124,314.1001,321.73337,325.08704,325.27423,320.96115,312.69916,309.72174,308.47684,307.01083,303.77362,311.388,313.7624,314.26764,5.026203,-8.915561,-9.151994,image01807
83.89182,98.77957,115.111,131.69507,153.91064,185.02895,217.60439,249.90363,281.2349,294.84833,289.1767,279.38293,269.05106,258.7461,250.48076,243.8191,233.38776,130.31012,141.5178,156.91788,171.32968,183.30777,223.79987,230.01236,237.13824,244.2597,248.22606,219.38193,232.62292,246.75171,254.82765,232.10574,241.10645,250.06464,253.90007,253.8328,157.87434,168.30473,178.40024,187.87874,182.37775,170.85902,225.57933,236.04555,245.21364,247.00314,245.93182,236.8689,226.35382,240.54329,253.31532,259.84048,263.31262,270.24896,274.18738,279.02588,278.6726,272.97543,263.9763,250.66248,229.94714,254.10368,261.59424,265.76535,272.83698,270.1599,265.75696,259.3467,288.49213,311.64716,331.65485,348.9607,367.68484,377.12402,378.89246,381.46536,375.06564,357.1477,341.1253,328.10626,309.13892,285.85547,263.66568,239.43036,214.51425,238.89267,223.14235,213.65625,207.56595,204.34048,196.44653,188.33664,183.03534,180.78381,185.07297,222.4484,235.8146,249.73682,262.37317,284.94415,282.5523,279.68024,274.3739,272.1182,248.75452,239.99162,234.71564,235.78273,241.8385,247.87979,218.16492,211.6134,207.86673,206.86688,213.49779,216.86395,327.45465,310.82996,297.30505,295.61343,291.3626,292.5204,299.6932,308.74316,315.09006,318.8752,322.46606,324.49335,325.33557,308.26395,303.5041,300.87985,300.45892,305.2669,308.1065,311.23883,-31.083426,7.864135,-26.91372,image01763
311.56683,305.00635,300.33316,293.31882,279.5578,259.42432,238.06006,221.93114,217.59444,229.81654,251.17493,275.45514,298.46555,314.04544,324.25793,330.37018,336.9037,248.44133,238.57605,231.58032,227.66187,226.26935,233.96808,239.83405,249.43924,260.64655,270.69666,221.37354,209.0534,196.36858,191.31699,212.26785,208.10959,206.69336,210.96338,217.54672,238.64261,230.88287,231.80322,235.5932,231.51605,232.40454,243.36433,243.00499,244.35544,253.78479,245.28262,241.56673,215.69022,205.69247,201.94086,201.92584,203.5989,210.65701,220.95706,208.19478,200.93117,198.14555,197.78967,203.02887,215.03668,204.56128,204.38324,207.35289,219.68518,204.63654,201.91849,202.26152,256.60468,279.4364,300.27414,319.489,340.75467,356.43646,365.5924,372.58755,377.6444,373.92065,367.79095,359.35046,343.88483,322.26154,302.88885,282.1292,258.71967,216.74727,207.11237,203.28589,203.34976,204.79472,204.14827,200.4498,198.548,201.93936,214.06363,229.79848,243.04639,255.21413,266.54468,283.61578,283.03412,283.1771,282.6588,283.31348,233.16562,230.0883,229.8266,233.53384,234.20245,235.11859,232.9599,228.48384,228.59587,233.62741,234.86885,234.35587,312.51614,300.62207,296.2179,297.59253,296.71967,303.00983,318.2041,323.75244,327.64062,327.6071,325.7942,319.83844,311.3822,303.91058,304.64423,305.54498,316.54227,317.27856,317.14005,315.47803,77.09813,47.036522,47.215317,image01790
175.96088,171.55945,170.31097,168.952,168.63661,170.24188,174.3223,182.41022,205.03726,236.65707,266.2817,293.09192,317.73233,336.4017,348.2912,360.28644,371.25015,177.51445,187.3642,198.19388,208.60004,218.52328,269.0327,283.93814,300.8926,318.69757,331.23407,234.3825,227.10425,218.78506,213.74626,201.0276,206.51163,215.474,226.2969,235.9712,185.90591,193.00854,205.72966,215.79459,203.52866,191.83057,268.24835,281.12088,294.23074,304.29895,291.55524,277.79584,179.8334,186.98248,201.03136,208.66754,217.86772,236.92323,252.44904,231.77882,215.66162,201.99309,190.64922,184.68724,182.41682,197.02863,207.41113,219.90218,250.48566,217.98032,204.9203,195.07883,187.06659,214.5333,239.85626,263.85233,291.91492,319.3258,341.05664,363.56775,379.22522,381.7107,372.45,360.08453,340.74738,318.04892,296.82916,274.03134,247.93951,172.68591,166.49426,171.46313,181.0412,191.96634,203.83963,202.88629,203.07104,208.25172,220.92883,226.15607,243.82266,260.93103,275.15646,276.87897,281.5855,287.49994,289.8838,290.8135,202.14317,199.07991,202.86578,213.56158,214.11429,209.70985,231.61899,228.80078,233.06258,240.2843,242.86876,238.44907,298.49277,298.6463,300.693,305.8302,307.216,318.1099,329.06714,335.6598,338.4422,335.44586,329.1435,316.699,298.695,308.73517,313.15775,317.62738,327.74445,325.55463,322.7812,316.09167,17.900003,-8.241077,14.405506,image01765
79.39697,83.44417,89.57622,96.106804,108.18788,131.45418,158.8092,188.9692,221.5807,246.76645,253.28741,259.27756,264.3692,265.73752,267.1006,268.59656,269.26007,135.77437,152.79182,172.52544,191.01251,206.08571,261.6854,271.98395,281.04883,288.2815,289.56665,235.3743,241.72134,247.9172,249.49084,216.74863,227.59152,239.0557,247.16498,251.22305,159.29712,173.29816,186.1857,196.82582,187.39673,172.4318,247.63133,262.84467,275.2151,275.69385,272.08084,260.16162,193.07823,213.96153,231.84329,240.08401,248.09258,259.18048,262.7337,253.47513,244.5956,234.3881,224.12766,212.62332,197.8895,226.70328,237.32327,246.97888,260.42087,242.77083,233.16579,223.22198,205.33246,231.28314,253.93204,278.039,307.44504,333.77124,353.23358,369.79575,372.11578,359.5426,337.8849,311.0243,278.19693,245.42256,219.38652,194.40866,167.27637,197.4892,190.56042,190.49731,194.6247,198.51099,182.52307,177.86441,171.35321,167.17447,168.84097,221.91689,241.60121,262.20367,277.40622,281.41693,284.17044,285.90845,280.90747,275.3161,221.95561,217.76257,214.52902,218.01465,225.09227,227.44333,209.45105,201.66672,199.35692,198.90268,207.8776,211.23271,320.71237,311.1099,304.39053,304.63757,300.38672,300.20502,303.18127,316.4041,326.8053,331.4607,333.44604,329.0614,319.50983,313.7757,311.68875,307.96075,302.59497,316.10358,320.68597,321.34216,-25.827736,-22.204098,-1.3491249,image01784
